order_id,order_date,region,category,sales_channel,quantity,unit_price,gross_sales,discount,net_sales,category_value,error_code,is_valid,gross_sales_fixed,net_sales_fixed,diff_gross
313,2024-07-09,North,Sports,Marketplace,5.0,586.35,2931.75,0.06,2755.845,VALID,NONE,True,2931.75,2755.845,0.0
315,2023-05-20,East,Sports,Marketplace,5.0,472.79,2363.9500000000003,0.14,2032.9970000000003,VALID,NONE,True,2363.9500000000003,2032.9970000000003,0.0
317,2024-12-31,West,Home,Marketplace,1.0,505.1,505.1,0.27,368.723,VALID,NONE,True,505.1,368.723,0.0
320,2024-07-25,Central,Sports,Online,10.0,98.68,986.8,0.18,809.1760000000002,VALID,NONE,True,986.8000000000001,809.1760000000002,1.1368683772161603e-13
322,2023-12-26,East,Electronics,Online,6.0,99.12,594.72,0.03,576.8784,VALID,NONE,True,594.72,576.8784,0.0
325,2023-03-13,Central,Electronics,Store,10.0,415.27,4152.7,0.03,4028.119,VALID,NONE,True,4152.7,4028.1189999999997,0.0
328,2024-11-05,West,Clothing,Online,5.0,391.28,1956.4,0.31,1349.9159999999997,VALID,NONE,True,1956.3999999999999,1349.9159999999997,-2.2737367544323206e-13
331,2024-04-14,North,Electronics,Store,12.0,459.87,5518.4400000000005,0.05,5242.518,VALID,NONE,True,5518.4400000000005,5242.518,0.0
332,2024-10-11,Central,Sports,Online,12.0,377.68,4532.16,0.22,3535.0848,VALID,NONE,True,4532.16,3535.0848,0.0
334,2024-10-11,Central,Clothing,Online,13.0,564.2,7334.6,0.17,6087.718,VALID,NONE,True,7334.6,6087.718,0.0
335,2024-03-22,South,Sports,Online,1.0,35.8,35.8,0.25,26.85,VALID,NONE,True,35.8,26.849999999999998,0.0
336,2023-08-03,Central,Clothing,Marketplace,11.0,354.59,3900.49,0.32,2652.3332,VALID,NONE,True,3900.49,2652.3331999999996,0.0
337,2024-03-22,West,Beauty,Store,6.0,549.26,3295.56,0.1,2966.004,VALID,NONE,True,3295.56,2966.004,0.0
338,2024-04-25,North,Sports,Store,7.0,87.26,610.82,0.18,500.8724000000001,VALID,NONE,True,610.82,500.8724000000001,0.0
344,2024-03-06,Central,Electronics,Store,4.0,243.86,975.44,0.26,721.8256,VALID,NONE,True,975.44,721.8256,0.0
345,2024-04-13,Central,Beauty,Marketplace,12.0,545.1,6541.200000000001,0.24,4971.312000000001,VALID,NONE,True,6541.200000000001,4971.312000000001,0.0
346,2024-12-24,West,Beauty,Marketplace,5.0,93.0,465.0,0.34,306.9,VALID,NONE,True,465.0,306.9,0.0
347,2023-07-04,Central,Clothing,Online,11.0,380.55,4186.05,0.02,4102.329,VALID,NONE,True,4186.05,4102.329,0.0
348,2024-08-20,Central,Home,Online,6.0,485.78,2914.68,0.04,2798.0928,VALID,NONE,True,2914.68,2798.0928,0.0
349,2023-12-09,Central,Electronics,Online,4.0,110.89,443.56,0.28,319.3632,VALID,NONE,True,443.56,319.3632,0.0
350,2024-01-23,South,Sports,Marketplace,7.0,55.13,385.91,0.16,324.1644,VALID,NONE,True,385.91,324.1644,0.0
352,2023-02-26,Central,Beauty,Online,2.0,508.8,1017.6,0.26,753.024,VALID,NONE,True,1017.6,753.024,0.0
353,2024-04-03,South,Home,Online,1.0,7.47,7.47,0.34,4.930199999999999,VALID,NONE,True,7.47,4.930199999999999,0.0
354,2024-03-08,East,Clothing,Online,1.0,621.17,621.17,0.14,534.2062,VALID,NONE,True,621.17,534.2062,0.0
356,2023-02-19,Central,Sports,Marketplace,7.0,346.68,2426.76,0.24,1844.3376000000003,VALID,NONE,True,2426.76,1844.3376000000003,0.0
357,2023-08-26,Central,Clothing,Store,12.0,202.67,2432.04,0.24,1848.3504,VALID,NONE,True,2432.04,1848.3504,0.0
358,2024-01-06,Central,Electronics,Online,1.0,37.61,37.61,0.01,37.2339,VALID,NONE,True,37.61,37.2339,0.0
359,2023-01-14,East,Clothing,Online,2.0,461.72,923.44,0.26,683.3456,VALID,NONE,True,923.44,683.3456,0.0
360,2023-10-07,East,Beauty,Online,8.0,682.79,5462.32,0.08,5025.3344,VALID,NONE,True,5462.32,5025.3344,0.0
362,2023-09-09,South,Home,Online,3.0,165.68,497.04,0.14,427.4544,VALID,NONE,True,497.04,427.4544,0.0
364,2024-08-26,North,Home,Store,6.0,550.63,3303.78,0.34,2180.4947999999995,VALID,NONE,True,3303.7799999999997,2180.4947999999995,-4.547473508864641e-13
366,2023-11-05,Central,Electronics,Online,14.0,18.58,260.12,0.32,176.8816,VALID,NONE,True,260.12,176.8816,0.0
367,2023-07-07,East,Electronics,Store,6.0,162.57,975.42,0.27,712.0566,VALID,NONE,True,975.42,712.0566,0.0
368,2024-05-05,North,Sports,Online,7.0,91.32,639.24,0.13,556.1388000000001,VALID,NONE,True,639.24,556.1388000000001,0.0
370,2023-08-16,Central,Sports,Online,12.0,343.17,4118.04,0.08,3788.5968,VALID,NONE,True,4118.04,3788.5968000000003,0.0
372,2023-10-17,North,Home,Store,7.0,198.47,1389.29,0.28,1000.2888,VALID,NONE,True,1389.29,1000.2887999999999,0.0
373,2023-04-05,North,Electronics,Marketplace,13.0,210.87,2741.31,0.35,1781.8515,VALID,NONE,True,2741.31,1781.8515,0.0
374,2024-06-07,East,Clothing,Marketplace,8.0,94.69,757.52,0.13,659.0423999999999,VALID,NONE,True,757.52,659.0423999999999,0.0
375,2024-04-22,South,Clothing,Marketplace,10.0,479.57,4795.7,0.08,4412.044,VALID,NONE,True,4795.7,4412.044,0.0
377,2024-09-18,West,Sports,Marketplace,9.0,286.12,2575.08,0.24,1957.0608,VALID,NONE,True,2575.08,1957.0608,0.0
378,2024-12-16,North,Sports,Online,8.0,11.87,94.96,0.04,91.1616,VALID,NONE,True,94.96,91.16159999999999,0.0
380,2024-07-05,South,Clothing,Online,11.0,698.05,7678.549999999999,0.04,7371.407999999999,VALID,NONE,True,7678.549999999999,7371.407999999999,0.0
382,2023-10-05,South,Beauty,Store,11.0,295.23,3247.53,0.29,2305.7463,VALID,NONE,True,3247.53,2305.7463000000002,0.0
383,2024-03-08,Central,Home,Online,2.0,337.63,675.26,0.28,486.1872,VALID,NONE,True,675.26,486.18719999999996,0.0
385,2023-09-11,Central,Sports,Store,4.0,419.3,1677.2,0.04,1610.112,VALID,NONE,True,1677.2,1610.112,0.0
386,2023-08-20,North,Clothing,Online,11.0,172.4,1896.4,0.21,1498.1560000000002,VALID,NONE,True,1896.4,1498.1560000000002,0.0
387,2023-12-04,South,Electronics,Online,12.0,637.12,7645.44,0.27,5581.171200000001,VALID,NONE,True,7645.4400000000005,5581.171200000001,9.094947017729282e-13
388,2024-10-04,East,Beauty,Store,1.0,177.67,177.67,0.27,129.6991,VALID,NONE,True,177.67,129.6991,0.0
391,2024-10-30,North,Sports,Marketplace,4.0,529.57,2118.28,0.12,1864.0864,VALID,NONE,True,2118.28,1864.0864000000001,0.0
392,2023-04-17,Central,Beauty,Marketplace,6.0,487.52,2925.12,0.32,1989.0816,VALID,NONE,True,2925.12,1989.0815999999998,0.0
394,2024-02-27,East,Sports,Store,9.0,660.71,5946.39,0.22,4638.184200000001,VALID,NONE,True,5946.39,4638.184200000001,0.0
395,2024-12-07,East,Sports,Online,3.0,284.51,853.53,0.15,725.5005,VALID,NONE,True,853.53,725.5005,0.0
396,2024-06-29,Central,Beauty,Marketplace,3.0,386.06,1158.18,0.05,1100.271,VALID,NONE,True,1158.18,1100.271,0.0
397,2023-01-03,Central,Clothing,Store,9.0,590.09,5310.81,0.2,4248.648,VALID,NONE,True,5310.81,4248.648,0.0
398,2023-04-05,North,Clothing,Online,8.0,521.86,4174.88,0.14,3590.3968,VALID,NONE,True,4174.88,3590.3968,0.0
399,2024-09-26,South,Home,Store,2.0,672.89,1345.78,0.23,1036.2506,VALID,NONE,True,1345.78,1036.2506,0.0
400,2023-05-06,Central,Home,Store,2.0,302.33,604.66,0.11,538.1474,VALID,NONE,True,604.66,538.1474,0.0
401,2024-02-10,West,Sports,Store,12.0,671.77,8061.24,0.15,6852.054,VALID,NONE,True,8061.24,6852.054,0.0
403,2023-12-16,South,Sports,Store,10.0,290.33,2903.3,0.32,1974.244,VALID,NONE,True,2903.2999999999997,1974.2439999999997,-4.547473508864641e-13
404,2024-10-05,Central,Electronics,Store,2.0,636.8,1273.6,0.35,827.8399999999999,VALID,NONE,True,1273.6,827.8399999999999,0.0
405,2023-09-30,East,Sports,Store,8.0,483.98,3871.84,0.28,2787.7248,VALID,NONE,True,3871.84,2787.7248,0.0
406,2024-10-05,West,Clothing,Online,14.0,315.66,4419.240000000001,0.31,3049.2756000000004,VALID,NONE,True,4419.240000000001,3049.2756000000004,0.0
408,2024-12-17,North,Beauty,Marketplace,14.0,537.11,7519.54,0.2,6015.6320000000005,VALID,NONE,True,7519.54,6015.6320000000005,0.0
412,2024-08-25,East,Clothing,Online,8.0,31.86,254.88,0.34,168.22079999999997,VALID,NONE,True,254.88,168.22079999999997,0.0
413,2024-03-31,North,Sports,Online,14.0,446.94,6257.16,0.08,5756.5872,VALID,NONE,True,6257.16,5756.5872,0.0
414,2023-10-11,West,Home,Store,4.0,525.72,2102.88,0.13,1829.5056,VALID,NONE,True,2102.88,1829.5056000000002,0.0
415,2024-09-27,North,Beauty,Marketplace,12.0,5.0,60.0,0.01,59.4,VALID,NONE,True,60.0,59.4,0.0
416,2023-05-30,South,Home,Marketplace,8.0,628.22,5025.76,0.16,4221.6384,VALID,NONE,True,5025.76,4221.6384,0.0
418,2024-01-16,South,Clothing,Store,7.0,127.1,889.6999999999999,0.21,702.8629999999999,VALID,NONE,True,889.6999999999999,702.8629999999999,0.0
420,2024-06-20,Central,Clothing,Store,3.0,94.51,283.53000000000003,0.07,263.6829,VALID,NONE,True,283.53000000000003,263.6829,0.0
421,2023-03-29,Central,Sports,Online,6.0,449.37,2696.2200000000003,0.26,1995.2028000000005,VALID,NONE,True,2696.2200000000003,1995.2028000000003,0.0
423,2024-12-23,West,Clothing,Marketplace,5.0,197.42,987.1,0.28,710.7119999999999,VALID,NONE,True,987.0999999999999,710.7119999999999,-1.1368683772161603e-13
427,2024-01-23,East,Beauty,Online,9.0,347.92,3131.28,0.08,2880.7776000000003,VALID,NONE,True,3131.28,2880.7776000000003,0.0
428,2024-03-21,South,Beauty,Marketplace,1.0,344.87,344.87,0.3,241.409,VALID,NONE,True,344.87,241.409,0.0
429,2024-09-16,West,Home,Marketplace,7.0,21.79,152.53,0.1,137.27700000000002,VALID,NONE,True,152.53,137.27700000000002,0.0
432,2023-09-08,West,Electronics,Marketplace,3.0,468.49,1405.47,0.09,1278.9777,VALID,NONE,True,1405.47,1278.9777000000001,0.0
433,2024-02-03,East,Beauty,Store,13.0,71.98,935.74,0.3,655.0179999999999,VALID,NONE,True,935.74,655.0179999999999,0.0
434,2024-12-07,South,Home,Store,4.0,572.51,2290.04,0.3,1603.0279999999998,VALID,NONE,True,2290.04,1603.0279999999998,0.0
436,2023-12-22,East,Beauty,Marketplace,9.0,668.2,6013.8,0.03,5833.386,VALID,NONE,True,6013.8,5833.386,0.0
437,2023-05-16,Central,Sports,Store,4.0,9.93,39.72,0.07,36.9396,VALID,NONE,True,39.72,36.9396,0.0
439,2023-06-07,South,Clothing,Marketplace,5.0,676.95,3384.75,0.21,2673.9525000000003,VALID,NONE,True,3384.75,2673.9525000000003,0.0
440,2024-03-05,East,Sports,Online,5.0,492.93,2464.65,0.2,1971.7200000000005,VALID,NONE,True,2464.65,1971.7200000000003,0.0
442,2023-06-07,North,Beauty,Marketplace,11.0,475.55,5231.05,0.11,4655.6345,VALID,NONE,True,5231.05,4655.6345,0.0
444,2024-07-15,South,Beauty,Online,4.0,539.04,2156.16,0.15,1832.736,VALID,NONE,True,2156.16,1832.7359999999999,0.0
445,2023-07-29,Central,Sports,Marketplace,6.0,627.04,3762.24,0.28,2708.8128,VALID,NONE,True,3762.24,2708.8127999999997,0.0
448,2023-07-23,South,Beauty,Online,13.0,667.48,8677.24,0.2,6941.792,VALID,NONE,True,8677.24,6941.792,0.0
449,2024-01-18,South,Electronics,Store,11.0,483.54,5318.9400000000005,0.32,3616.8792,VALID,NONE,True,5318.9400000000005,3616.8792,0.0
450,2024-01-10,East,Clothing,Store,7.0,235.38,1647.66,0.08,1515.8472,VALID,NONE,True,1647.6599999999999,1515.8472,-2.2737367544323206e-13
452,2023-02-14,North,Clothing,Store,12.0,307.23,3686.76,0.03,3576.1572,VALID,NONE,True,3686.76,3576.1572,0.0
453,2024-08-21,South,Clothing,Marketplace,5.0,16.37,81.85000000000001,0.24,62.20600000000001,VALID,NONE,True,81.85000000000001,62.20600000000001,0.0
454,2024-12-29,West,Sports,Marketplace,12.0,292.76,3513.12,0.23,2705.1024,VALID,NONE,True,3513.12,2705.1023999999998,0.0
455,2024-09-23,North,Electronics,Marketplace,1.0,188.58,188.58,0.28,135.7776,VALID,NONE,True,188.58,135.7776,0.0
456,2023-03-22,South,Home,Online,7.0,385.13,2695.91,0.02,2641.9918,VALID,NONE,True,2695.91,2641.9918,0.0
457,2023-07-26,North,Beauty,Online,13.0,216.76,2817.88,0.15,2395.198,VALID,NONE,True,2817.88,2395.198,0.0
458,2024-11-12,Central,Clothing,Marketplace,8.0,485.34,3882.72,0.18,3183.8304000000003,VALID,NONE,True,3882.72,3183.8304000000003,0.0
459,2024-04-05,South,Beauty,Online,6.0,349.45,2096.7,0.33,1404.7889999999998,VALID,NONE,True,2096.7,1404.7889999999998,0.0
460,2023-04-11,North,Sports,Store,11.0,518.12,5699.32,0.19,4616.4492,VALID,NONE,True,5699.32,4616.4492,0.0
461,2024-10-26,North,Home,Marketplace,7.0,592.13,4144.91,0.29,2942.8861,VALID,NONE,True,4144.91,2942.8860999999997,0.0
462,2024-09-25,East,Sports,Online,5.0,531.56,2657.8,0.09,2418.598,VALID,NONE,True,2657.7999999999997,2418.598,-4.547473508864641e-13
464,2024-02-02,Central,Home,Online,8.0,467.37,3738.96,0.02,3664.1808,VALID,NONE,True,3738.96,3664.1808,0.0
466,2024-04-11,North,Home,Store,4.0,460.88,1843.52,0.33,1235.1583999999998,VALID,NONE,True,1843.52,1235.1583999999998,0.0
467,2024-09-25,West,Sports,Online,3.0,158.93,476.79,0.08,438.6468,VALID,NONE,True,476.79,438.64680000000004,0.0
470,2024-03-03,West,Clothing,Marketplace,13.0,238.59,3101.67,0.16,2605.4028,VALID,NONE,True,3101.67,2605.4028,0.0
471,2023-10-02,South,Home,Marketplace,9.0,283.67,2553.03,0.28,1838.1816,VALID,NONE,True,2553.03,1838.1816000000001,0.0
473,2023-01-17,Central,Sports,Store,10.0,212.32,2123.2,0.09,1932.112,VALID,NONE,True,2123.2,1932.1119999999999,0.0
474,2023-05-07,Central,Home,Store,7.0,458.33,3208.31,0.25,2406.2325,VALID,NONE,True,3208.31,2406.2325,0.0
475,2023-11-26,North,Clothing,Marketplace,6.0,564.87,3389.2200000000003,0.02,3321.4356,VALID,NONE,True,3389.2200000000003,3321.4356000000002,0.0
476,2023-07-06,South,Clothing,Online,2.0,55.94,111.88,0.09,101.8108,VALID,NONE,True,111.88,101.8108,0.0
478,2023-11-30,North,Electronics,Online,9.0,188.61,1697.4900000000002,0.21,1341.0171000000005,VALID,NONE,True,1697.4900000000002,1341.0171000000003,0.0
479,2023-07-11,East,Electronics,Store,6.0,134.37,806.22,0.22,628.8516000000001,VALID,NONE,True,806.22,628.8516000000001,0.0
480,2023-04-29,South,Home,Online,9.0,480.2,4321.8,0.13,3759.966,VALID,NONE,True,4321.8,3759.9660000000003,0.0
481,2023-03-28,North,Electronics,Online,13.0,79.8,1037.4,0.3,726.1799999999998,VALID,NONE,True,1037.3999999999999,726.1799999999998,-2.2737367544323206e-13
482,2023-03-12,South,Home,Marketplace,8.0,680.16,5441.28,0.26,4026.5472,VALID,NONE,True,5441.28,4026.5472,0.0
483,2023-09-09,South,Clothing,Store,10.0,163.98,1639.8,0.24,1246.248,VALID,NONE,True,1639.8,1246.248,0.0
484,2024-06-29,Central,Sports,Marketplace,6.0,210.95,1265.6999999999998,0.12,1113.8159999999998,VALID,NONE,True,1265.6999999999998,1113.8159999999998,0.0
486,2023-10-22,East,Home,Marketplace,8.0,80.01,640.08,0.15,544.068,VALID,NONE,True,640.08,544.068,0.0
488,2023-12-02,East,Clothing,Marketplace,11.0,38.59,424.49,0.23,326.8573,VALID,NONE,True,424.49,326.8573,0.0
490,2024-04-16,Central,Electronics,Marketplace,13.0,653.53,8495.89,0.0,8495.89,VALID,NONE,True,8495.89,8495.89,0.0
491,2024-04-20,West,Home,Online,11.0,211.73,2329.03,0.28,1676.9015999999997,VALID,NONE,True,2329.0299999999997,1676.9015999999997,-4.547473508864641e-13
492,2024-06-16,South,Electronics,Marketplace,11.0,167.76,1845.36,0.32,1254.8448,VALID,NONE,True,1845.36,1254.8447999999999,0.0
496,2024-12-22,South,Beauty,Online,1.0,694.32,694.32,0.21,548.5128000000001,VALID,NONE,True,694.32,548.5128000000001,0.0
497,2024-10-10,North,Electronics,Marketplace,3.0,51.34,154.02,0.27,112.4346,VALID,NONE,True,154.02,112.4346,0.0
498,2024-01-16,North,Clothing,Marketplace,7.0,677.47,4742.29,0.24,3604.1404,VALID,NONE,True,4742.29,3604.1404,0.0
499,2024-07-10,Central,Beauty,Marketplace,10.0,215.02,2150.2000000000003,0.19,1741.6620000000005,VALID,NONE,True,2150.2000000000003,1741.6620000000003,0.0
500,2023-01-22,North,Home,Store,9.0,465.34,4188.06,0.05,3978.6569999999992,VALID,NONE,True,4188.0599999999995,3978.6569999999992,-9.094947017729282e-13
503,2024-05-03,East,Beauty,Marketplace,7.0,368.15,2577.05,0.26,1907.017,VALID,NONE,True,2577.0499999999997,1907.0169999999998,-4.547473508864641e-13
504,2023-03-23,West,Clothing,Online,5.0,689.59,3447.9500000000003,0.33,2310.1265,VALID,NONE,True,3447.9500000000003,2310.1265,0.0
505,2024-07-10,North,Beauty,Marketplace,6.0,307.56,1845.36,0.19,1494.7416000000003,VALID,NONE,True,1845.3600000000001,1494.7416000000003,2.2737367544323206e-13
511,2024-04-19,South,Sports,Store,1.0,143.24,143.24,0.1,128.91600000000005,VALID,NONE,True,143.24,128.91600000000003,0.0
512,2023-12-19,West,Beauty,Online,1.0,252.65,252.65,0.14,217.279,VALID,NONE,True,252.65,217.279,0.0
513,2023-02-05,South,Beauty,Store,3.0,291.78,875.3399999999999,0.06,822.8195999999999,VALID,NONE,True,875.3399999999999,822.8195999999999,0.0
514,2023-12-19,West,Sports,Marketplace,9.0,637.65,5738.849999999999,0.33,3845.029499999999,VALID,NONE,True,5738.849999999999,3845.029499999999,0.0
515,2024-06-14,West,Sports,Marketplace,6.0,510.1,3060.6000000000004,0.28,2203.632,VALID,NONE,True,3060.6000000000004,2203.632,0.0
517,2024-04-03,North,Clothing,Store,5.0,138.63,693.15,0.19,561.4515,VALID,NONE,True,693.15,561.4515,0.0
518,2023-02-03,North,Electronics,Marketplace,14.0,334.07,4676.98,0.25,3507.735,VALID,NONE,True,4676.98,3507.7349999999997,0.0
520,2023-08-10,East,Clothing,Marketplace,12.0,507.48,6089.76,0.24,4628.2176,VALID,NONE,True,6089.76,4628.2176,0.0
521,2024-12-05,East,Electronics,Store,11.0,443.91,4883.01,0.03,4736.5197,VALID,NONE,True,4883.01,4736.5197,0.0
522,2023-12-20,North,Beauty,Marketplace,3.0,691.85,2075.55,0.29,1473.6405,VALID,NONE,True,2075.55,1473.6405,0.0
523,2024-04-28,South,Beauty,Marketplace,14.0,127.99,1791.86,0.17,1487.2437999999995,VALID,NONE,True,1791.86,1487.2437999999997,0.0
524,2023-11-21,South,Sports,Store,1.0,44.01,44.01,0.07,40.9293,VALID,NONE,True,44.01,40.9293,0.0
525,2024-04-18,West,Sports,Marketplace,2.0,130.02,260.04,0.04,249.6384,VALID,NONE,True,260.04,249.63840000000002,0.0
527,2024-04-06,West,Beauty,Store,2.0,173.49,346.98,0.15,294.933,VALID,NONE,True,346.98,294.933,0.0
528,2024-01-13,East,Home,Online,8.0,429.31,3434.48,0.25,2575.86,VALID,NONE,True,3434.48,2575.86,0.0
529,2024-09-27,East,Beauty,Online,7.0,472.31,3306.17,0.08,3041.6764000000003,VALID,NONE,True,3306.17,3041.6764000000003,0.0
530,2023-03-02,East,Electronics,Store,10.0,60.29,602.9,0.17,500.407,VALID,NONE,True,602.9,500.407,0.0
533,2024-11-29,East,Sports,Marketplace,13.0,451.51,5869.63,0.21,4637.0077,VALID,NONE,True,5869.63,4637.0077,0.0
534,2023-06-30,East,Home,Store,13.0,676.33,8792.29,0.04,8440.5984,VALID,NONE,True,8792.29,8440.5984,0.0
535,2024-12-22,West,Clothing,Online,8.0,316.73,2533.84,0.04,2432.4864,VALID,NONE,True,2533.84,2432.4864000000002,0.0
537,2023-10-24,East,Sports,Marketplace,14.0,635.3,8894.199999999999,0.02,8716.315999999999,VALID,NONE,True,8894.199999999999,8716.315999999999,0.0
539,2024-04-09,Central,Beauty,Online,14.0,120.21,1682.9399999999998,0.33,1127.5697999999998,VALID,NONE,True,1682.9399999999998,1127.5697999999998,0.0
540,2024-08-30,North,Beauty,Store,1.0,111.29,111.29,0.19,90.1449,VALID,NONE,True,111.29,90.1449,0.0
543,2024-05-04,Central,Electronics,Online,14.0,490.93,6873.02,0.32,4673.6536,VALID,NONE,True,6873.02,4673.6536,0.0
545,2023-04-06,South,Clothing,Marketplace,5.0,647.1,3235.5,0.19,2620.755,VALID,NONE,True,3235.5,2620.755,0.0
547,2024-10-18,West,Clothing,Marketplace,10.0,345.91,3459.1000000000004,0.33,2317.597,VALID,NONE,True,3459.1000000000004,2317.597,0.0
548,2023-07-22,South,Home,Online,1.0,125.69,125.69,0.03,121.9193,VALID,NONE,True,125.69,121.91929999999999,0.0
550,2023-10-02,West,Clothing,Marketplace,8.0,573.16,4585.28,0.3,3209.6959999999995,VALID,NONE,True,4585.28,3209.6959999999995,0.0
552,2024-10-09,East,Sports,Marketplace,9.0,461.94,4157.46,0.11,3700.1394,VALID,NONE,True,4157.46,3700.1394,0.0
553,2023-02-05,East,Home,Store,12.0,303.04,3636.480000000001,0.27,2654.6304000000005,VALID,NONE,True,3636.4800000000005,2654.6304000000005,-4.547473508864641e-13
554,2023-12-06,West,Beauty,Marketplace,13.0,588.44,7649.720000000001,0.01,7573.222800000001,VALID,NONE,True,7649.720000000001,7573.222800000001,0.0
556,2023-01-12,South,Electronics,Marketplace,4.0,603.52,2414.08,0.12,2124.3904,VALID,NONE,True,2414.08,2124.3903999999998,0.0
557,2023-04-06,West,Home,Marketplace,10.0,2.6,26.0,0.24,19.76,VALID,NONE,True,26.0,19.76,0.0
558,2023-10-19,North,Electronics,Marketplace,14.0,671.05,9394.7,0.29,6670.236999999999,VALID,NONE,True,9394.699999999999,6670.236999999999,-1.8189894035458565e-12
559,2023-01-19,North,Home,Store,10.0,403.64,4036.4,0.3,2825.48,VALID,NONE,True,4036.3999999999996,2825.4799999999996,-4.547473508864641e-13
560,2024-01-03,Central,Sports,Online,13.0,380.62,4948.06,0.18,4057.409200000001,VALID,NONE,True,4948.06,4057.4092000000005,0.0
561,2024-05-27,South,Clothing,Marketplace,11.0,245.92,2705.12,0.3,1893.584,VALID,NONE,True,2705.12,1893.5839999999998,0.0
562,2023-09-28,North,Home,Online,6.0,34.3,205.8,0.23,158.46599999999998,VALID,NONE,True,205.79999999999998,158.46599999999998,-2.842170943040401e-14
564,2023-04-04,Central,Beauty,Marketplace,1.0,658.42,658.42,0.18,539.9044,VALID,NONE,True,658.42,539.9044,0.0
566,2023-02-13,North,Home,Online,8.0,604.63,4837.04,0.12,4256.5952,VALID,NONE,True,4837.04,4256.5952,0.0
567,2023-09-12,East,Home,Store,12.0,587.0,7044.0,0.3,4930.799999999999,VALID,NONE,True,7044.0,4930.799999999999,0.0
568,2024-10-26,North,Sports,Store,9.0,427.94,3851.46,0.04,3697.4016,VALID,NONE,True,3851.46,3697.4015999999997,0.0
569,2024-01-10,West,Electronics,Store,11.0,380.11,4181.21,0.08,3846.7132,VALID,NONE,True,4181.21,3846.7132,0.0
570,2024-07-18,West,Clothing,Store,2.0,331.24,662.48,0.03,642.6056,VALID,NONE,True,662.48,642.6056,0.0
572,2024-05-21,South,Electronics,Marketplace,1.0,212.02,212.02,0.32,144.1736,VALID,NONE,True,212.02,144.1736,0.0
573,2024-07-28,West,Beauty,Store,14.0,178.61,2500.54,0.08,2300.4968,VALID,NONE,True,2500.54,2300.4968,0.0
574,2024-04-22,West,Electronics,Store,10.0,510.42,5104.2,0.06,4797.947999999999,VALID,NONE,True,5104.2,4797.947999999999,0.0
575,2024-05-09,West,Sports,Store,4.0,141.79,567.16,0.18,465.0712,VALID,NONE,True,567.16,465.07120000000003,0.0
576,2024-10-26,North,Clothing,Store,6.0,137.95,827.6999999999999,0.24,629.0519999999999,VALID,NONE,True,827.6999999999999,629.0519999999999,0.0
578,2024-04-04,North,Sports,Marketplace,8.0,254.14,2033.12,0.21,1606.1648,VALID,NONE,True,2033.12,1606.1648,0.0
579,2024-10-20,North,Beauty,Store,10.0,564.05,5640.5,0.15,4794.425,VALID,NONE,True,5640.5,4794.425,0.0
580,2023-04-02,North,Sports,Online,10.0,34.28,342.8,0.35,222.82,VALID,NONE,True,342.8,222.82000000000002,0.0
582,2023-06-29,Central,Home,Marketplace,6.0,519.99,3119.94,0.08,2870.3448000000003,VALID,NONE,True,3119.94,2870.3448000000003,0.0
