order_id,order_date,region,category,sales_channel,quantity,unit_price,gross_sales,discount,net_sales
333,2024-11-19,,Electronics,Store,12.0,648.78,7785.36,0.2,6228.2880000000005
334,2024-10-11,Central,Clothing,Online,13.0,564.2,7334.6,0.17,6087.718
335,2024-03-22,South,Sports,Online,1.0,35.8,35.8,0.25,26.849999999999998
336,2023-08-03,Central,Clothing,Marketplace,11.0,354.59,3900.49,0.32,2652.3331999999996
337,2024-03-22,West,Beauty,Store,6.0,549.26,3295.56,0.1,2966.004
338,2024-04-25,North,Sports,Store,7.0,87.26,610.82,0.18,500.8724000000001
339,2024-06-09,Central,Electronics,Store,-2.0,657.76,-1315.52,0.13,-1144.5024
340,2024-06-05,East,Clothing,Online,,438.4,,0.33,
341,2023-08-08,West,Home,Marketplace,5.0,,,0.0,
342,2023-11-10,Central,Clothing,Store,-1.0,584.48,-584.48,0.04,-561.1008
343,2024-01-28,East,Electronics,Online,0.0,517.63,0.0,0.34,0.0
344,2024-03-06,Central,Electronics,Store,4.0,243.86,975.44,0.26,721.8256
345,2024-04-13,Central,Beauty,Marketplace,12.0,545.1,6541.200000000001,0.24,4971.312000000001
346,2024-12-24,West,Beauty,Marketplace,5.0,93.0,465.0,0.34,306.9
347,2023-07-04,Central,Clothing,Online,11.0,380.55,4186.05,0.02,4102.329
348,2024-08-20,Central,Home,Online,6.0,485.78,2914.68,0.04,2798.0928
349,2023-12-09,Central,Electronics,Online,4.0,110.89,443.56,0.28,319.3632
350,2024-01-23,South,Sports,Marketplace,7.0,55.13,385.91,0.16,324.1644
351,2023-04-26,Central,Sports,Store,,21.0,,0.3,
352,2023-02-26,Central,Beauty,Online,2.0,508.8,1017.6,0.26,753.024
353,2024-04-03,South,Home,Online,1.0,7.47,7.47,0.34,4.930199999999999
354,2024-03-08,East,Clothing,Online,1.0,621.17,621.17,0.14,534.2062
355,2024-11-14,Central,Beauty,Online,-2.0,678.05,-1356.1,0.06,-1274.734
356,2023-02-19,Central,Sports,Marketplace,7.0,346.68,2426.76,0.24,1844.3376000000003
357,2023-08-26,Central,Clothing,Store,12.0,202.67,2432.04,0.24,1848.3504
358,2024-01-06,Central,Electronics,Online,1.0,37.61,37.61,0.01,37.2339
359,2023-01-14,East,Clothing,Online,2.0,461.72,923.44,0.26,683.3456
360,2023-10-07,East,Beauty,Online,8.0,682.79,5462.32,0.08,5025.3344
361,2023-06-11,South,Electronics,Online,3.0,-25.88,-77.64,0.05,-73.758
362,2023-09-09,South,Home,Online,3.0,165.68,497.04,0.14,427.4544
363,2023-10-29,Central,Sports,Online,6.0,-8.62,-51.72,0.24,-39.3072
364,2024-08-26,North,Home,Store,6.0,550.63,3303.7799999999997,0.34,2180.4947999999995
365,2023-05-11,East,Home,Marketplace,,691.13,,0.35,
366,2023-11-05,Central,Electronics,Online,14.0,18.58,260.12,0.32,176.8816
367,2023-07-07,East,Electronics,Store,6.0,162.57,975.42,0.27,712.0566
368,2024-05-05,North,Sports,Online,7.0,91.32,639.24,0.13,556.1388000000001
369,2023-07-25,East,Home,Store,12.0,-21.58,-258.96,0.31,-178.68239999999997
370,2023-08-16,Central,Sports,Online,12.0,343.17,4118.04,0.08,3788.5968000000003
371,2023-07-14,North,Clothing,Store,3.0,,,0.19,
372,2023-10-17,North,Home,Store,7.0,198.47,1389.29,0.28,1000.2887999999999
373,2023-04-05,North,Electronics,Marketplace,13.0,210.87,2741.31,0.35,1781.8515
374,2024-06-07,East,Clothing,Marketplace,8.0,94.69,757.52,0.13,659.0423999999999
375,2024-04-22,South,Clothing,Marketplace,10.0,479.57,4795.7,0.08,4412.044
376,2023-05-24,West,Sports,Marketplace,-1.0,171.62,-171.62,0.27,-125.2826
377,2024-09-18,West,Sports,Marketplace,9.0,286.12,2575.08,0.24,1957.0608
378,2024-12-16,North,Sports,Online,8.0,11.87,94.96,0.04,91.16159999999999
379,2024-03-28,South,Beauty,Online,9.0,417.19,3754.71,,
380,2024-07-05,South,Clothing,Online,11.0,698.05,7678.549999999999,0.04,7371.407999999999
381,2023-12-19,North,Home,Marketplace,-2.0,-16.24,32.48,0.1,29.232
382,2023-10-05,South,Beauty,Store,11.0,295.23,3247.53,0.29,2305.7463000000002
383,2024-03-08,Central,Home,Online,2.0,337.63,675.26,0.28,486.18719999999996
384,2023-02-07,North,Beauty,Store,9.0,,,0.13,
385,2023-09-11,Central,Sports,Store,4.0,419.3,1677.2,0.04,1610.112
386,2023-08-20,North,Clothing,Online,11.0,172.4,1896.4,0.21,1498.1560000000002
387,2023-12-04,South,Electronics,Online,12.0,637.12,7645.4400000000005,0.27,5581.171200000001
388,2024-10-04,East,Beauty,Store,1.0,177.67,177.67,0.27,129.6991
389,2023-11-04,North,Beauty,Online,-2.0,,,0.11,
390,2023-02-23,North,Home,Marketplace,0.0,284.4,0.0,0.09,0.0
391,2024-10-30,North,Sports,Marketplace,4.0,529.57,2118.28,0.12,1864.0864000000001
392,2023-04-17,Central,Beauty,Marketplace,6.0,487.52,2925.12,0.32,1989.0815999999998
393,2023-07-10,West,Home,Online,-2.0,457.82,-915.64,0.33,-613.4788
394,2024-02-27,East,Sports,Store,9.0,660.71,5946.39,0.22,4638.184200000001
395,2024-12-07,East,Sports,Online,3.0,284.51,853.53,0.15,725.5005
396,2024-06-29,Central,Beauty,Marketplace,3.0,386.06,1158.18,0.05,1100.271
397,2023-01-03,Central,Clothing,Store,9.0,590.09,5310.81,0.2,4248.648
398,2023-04-05,North,Clothing,Online,8.0,521.86,4174.88,0.14,3590.3968
399,2024-09-26,South,Home,Store,2.0,672.89,1345.78,0.23,1036.2506
400,2023-05-06,Central,Home,Store,2.0,302.33,604.66,0.11,538.1474
401,2024-02-10,West,Sports,Store,12.0,671.77,8061.24,0.15,6852.054
402,2023-09-07,West,Home,Store,-1.0,,,0.22,
403,2023-12-16,South,Sports,Store,10.0,290.33,2903.2999999999997,0.32,1974.2439999999997
404,2024-10-05,Central,Electronics,Store,2.0,636.8,1273.6,0.35,827.8399999999999
405,2023-09-30,East,Sports,Store,8.0,483.98,3871.84,0.28,2787.7248
406,2024-10-05,West,Clothing,Online,14.0,315.66,4419.240000000001,0.31,3049.2756000000004
407,2023-03-30,,Beauty,Marketplace,4.0,277.66,1110.64,0.12,977.3632000000001
408,2024-12-17,North,Beauty,Marketplace,14.0,537.11,7519.54,0.2,6015.6320000000005
409,2024-10-06,Central,Sports,Marketplace,3.0,,,0.2,
410,2023-11-22,South,Home,Marketplace,7.0,-8.42,-58.94,0.18,-48.3308
411,2024-05-16,South,Beauty,Store,-1.0,110.76,-110.76,0.18,-90.82320000000001
412,2024-08-25,East,Clothing,Online,8.0,31.86,254.88,0.34,168.22079999999997
413,2024-03-31,North,Sports,Online,14.0,446.94,6257.16,0.08,5756.5872
414,2023-10-11,West,Home,Store,4.0,525.72,2102.88,0.13,1829.5056000000002
415,2024-09-27,North,Beauty,Marketplace,12.0,5.0,60.0,0.01,59.4
416,2023-05-30,South,Home,Marketplace,8.0,628.22,5025.76,0.16,4221.6384
417,2024-02-24,West,Electronics,Store,2.0,-28.38,-56.76,0.16,-47.678399999999996
418,2024-01-16,South,Clothing,Store,7.0,127.1,889.6999999999999,0.21,702.8629999999999
419,2023-08-01,East,Sports,Online,-1.0,374.64,-374.64,0.26,-277.23359999999997
420,2024-06-20,Central,Clothing,Store,3.0,94.51,283.53000000000003,0.07,263.6829
421,2023-03-29,Central,Sports,Online,6.0,449.37,2696.2200000000003,0.26,1995.2028000000003
422,2024-11-28,South,Clothing,Store,,63.25,,0.1,
423,2024-12-23,West,Clothing,Marketplace,5.0,197.42,987.0999999999999,0.28,710.7119999999999
424,2023-03-30,South,Beauty,Online,-1.0,309.62,-309.62,0.08,-284.85040000000004
425,2024-12-20,East,Electronics,Marketplace,4.0,,,0.18,
426,2024-02-26,East,Clothing,Online,-2.0,17.64,-35.28,0.03,-34.2216
427,2024-01-23,East,Beauty,Online,9.0,347.92,3131.28,0.08,2880.7776000000003
428,2024-03-21,South,Beauty,Marketplace,1.0,344.87,344.87,0.3,241.409
429,2024-09-16,West,Home,Marketplace,7.0,21.79,152.53,0.1,137.27700000000002
430,2023-03-22,West,Home,Store,-2.0,369.6,-739.2,0.05,-702.24
431,2024-07-25,East,Home,Online,6.0,,,0.09,
432,2023-09-08,West,Electronics,Marketplace,3.0,468.49,1405.47,0.09,1278.9777000000001
433,2024-02-03,East,Beauty,Store,13.0,71.98,935.74,0.3,655.0179999999999
434,2024-12-07,South,Home,Store,4.0,572.51,2290.04,0.3,1603.0279999999998
435,2024-02-03,South,Beauty,Online,1.0,-8.38,-8.38,0.19,-6.787800000000001
436,2023-12-22,East,Beauty,Marketplace,9.0,668.2,6013.8,0.03,5833.386
437,2023-05-16,Central,Sports,Store,4.0,9.93,39.72,0.07,36.9396
438,2023-09-27,North,Clothing,Store,6.0,-25.07,-150.42000000000002,0.07,-139.8906
439,2023-06-07,South,Clothing,Marketplace,5.0,676.95,3384.75,0.21,2673.9525000000003
440,2024-03-05,East,Sports,Online,5.0,492.93,2464.65,0.2,1971.7200000000003
441,2024-04-11,Central,Sports,Marketplace,-1.0,125.25,-125.25,0.32,-85.16999999999999
442,2023-06-07,North,Beauty,Marketplace,11.0,475.55,5231.05,0.11,4655.6345
443,2024-11-05,East,Beauty,Store,,392.13,,0.28,
444,2024-07-15,South,Beauty,Online,4.0,539.04,2156.16,0.15,1832.7359999999999
445,2023-07-29,Central,Sports,Marketplace,6.0,627.04,3762.24,0.28,2708.8127999999997
446,2024-10-17,West,Electronics,Store,3.0,,,0.23,
447,2023-05-13,South,Sports,Store,,257.05,,0.11,
448,2023-07-23,South,Beauty,Online,13.0,667.48,8677.24,0.2,6941.792
449,2024-01-18,South,Electronics,Store,11.0,483.54,5318.9400000000005,0.32,3616.8792
450,2024-01-10,East,Clothing,Store,7.0,235.38,1647.6599999999999,0.08,1515.8472
451,2024-10-05,South,Clothing,Store,0.0,174.34,0.0,0.31,0.0
452,2023-02-14,North,Clothing,Store,12.0,307.23,3686.76,0.03,3576.1572
453,2024-08-21,South,Clothing,Marketplace,5.0,16.37,81.85000000000001,0.24,62.20600000000001
454,2024-12-29,West,Sports,Marketplace,12.0,292.76,3513.12,0.23,2705.1023999999998
455,2024-09-23,North,Electronics,Marketplace,1.0,188.58,188.58,0.28,135.7776
456,2023-03-22,South,Home,Online,7.0,385.13,2695.91,0.02,2641.9918
457,2023-07-26,North,Beauty,Online,13.0,216.76,2817.88,0.15,2395.198
458,2024-11-12,Central,Clothing,Marketplace,8.0,485.34,3882.72,0.18,3183.8304000000003
459,2024-04-05,South,Beauty,Online,6.0,349.45,2096.7,0.33,1404.7889999999998
460,2023-04-11,North,Sports,Store,11.0,518.12,5699.32,0.19,4616.4492
461,2024-10-26,North,Home,Marketplace,7.0,592.13,4144.91,0.29,2942.8860999999997
462,2024-09-25,East,Sports,Online,5.0,531.56,2657.7999999999997,0.09,2418.598
463,2023-08-27,South,Electronics,Marketplace,,-0.57,,0.09,
464,2024-02-02,Central,Home,Online,8.0,467.37,3738.96,0.02,3664.1808
465,2023-03-22,West,Electronics,Store,-1.0,28.09,-28.09,0.1,-25.281
466,2024-04-11,North,Home,Store,4.0,460.88,1843.52,0.33,1235.1583999999998
467,2024-09-25,West,Sports,Online,3.0,158.93,476.79,0.08,438.64680000000004
468,2023-11-19,Central,Sports,Store,-1.0,564.07,-564.07,0.1,-507.66300000000007
469,2023-10-23,East,Sports,Marketplace,6.0,,,0.15,
470,2024-03-03,West,Clothing,Marketplace,13.0,238.59,3101.67,0.16,2605.4028
471,2023-10-02,South,Home,Marketplace,9.0,283.67,2553.03,0.28,1838.1816000000001
472,2024-04-09,Central,Sports,Online,7.0,-15.45,-108.14999999999999,0.18,-88.68299999999999
473,2023-01-17,Central,Sports,Store,10.0,212.32,2123.2,0.09,1932.1119999999999
474,2023-05-07,Central,Home,Store,7.0,458.33,3208.31,0.25,2406.2325
475,2023-11-26,North,Clothing,Marketplace,6.0,564.87,3389.2200000000003,0.02,3321.4356000000002
476,2023-07-06,South,Clothing,Online,2.0,55.94,111.88,0.09,101.8108
477,2024-03-21,East,Clothing,Online,11.0,559.96,6159.56,,
478,2023-11-30,North,Electronics,Online,9.0,188.61,1697.4900000000002,0.21,1341.0171000000003
479,2023-07-11,East,Electronics,Store,6.0,134.37,806.22,0.22,628.8516000000001
480,2023-04-29,South,Home,Online,9.0,480.2,4321.8,0.13,3759.9660000000003
481,2023-03-28,North,Electronics,Online,13.0,79.8,1037.3999999999999,0.3,726.1799999999998
482,2023-03-12,South,Home,Marketplace,8.0,680.16,5441.28,0.26,4026.5472
483,2023-09-09,South,Clothing,Store,10.0,163.98,1639.8,0.24,1246.248
484,2024-06-29,Central,Sports,Marketplace,6.0,210.95,1265.6999999999998,0.12,1113.8159999999998
485,2023-11-23,South,Home,Marketplace,13.0,,,0.34,
486,2023-10-22,East,Home,Marketplace,8.0,80.01,640.08,0.15,544.068
487,2023-06-07,West,Beauty,Marketplace,10.0,-11.33,-113.3,0.27,-82.70899999999999
488,2023-12-02,East,Clothing,Marketplace,11.0,38.59,424.49,0.23,326.8573
489,2023-08-11,,Clothing,Marketplace,6.0,409.26,2455.56,0.01,2431.0044
490,2024-04-16,Central,Electronics,Marketplace,13.0,653.53,8495.89,0.0,8495.89
491,2024-04-20,West,Home,Online,11.0,211.73,2329.0299999999997,0.28,1676.9015999999997
492,2024-06-16,South,Electronics,Marketplace,11.0,167.76,1845.36,0.32,1254.8447999999999
493,2023-04-20,North,Clothing,Marketplace,9.0,,,0.3,
494,2024-06-28,East,Sports,Store,-1.0,25.55,-25.55,0.25,-19.1625
495,2023-07-15,East,Electronics,Store,0.0,562.84,0.0,0.3,0.0
496,2024-12-22,South,Beauty,Online,1.0,694.32,694.32,0.21,548.5128000000001
497,2024-10-10,North,Electronics,Marketplace,3.0,51.34,154.02,0.27,112.4346
498,2024-01-16,North,Clothing,Marketplace,7.0,677.47,4742.29,0.24,3604.1404
499,2024-07-10,Central,Beauty,Marketplace,10.0,215.02,2150.2000000000003,0.19,1741.6620000000003
500,2023-01-22,North,Home,Store,9.0,465.34,4188.0599999999995,0.05,3978.6569999999992
501,2023-02-22,,Beauty,Online,10.0,285.05,2850.5,0.03,2764.985
502,2024-05-09,South,Sports,Online,6.0,258.44,1550.6399999999999,,
503,2024-05-03,East,Beauty,Marketplace,7.0,368.15,2577.0499999999997,0.26,1907.0169999999998
504,2023-03-23,West,Clothing,Online,5.0,689.59,3447.9500000000003,0.33,2310.1265
505,2024-07-10,North,Beauty,Marketplace,6.0,307.56,1845.3600000000001,0.19,1494.7416000000003
506,2024-07-27,South,Beauty,Online,-1.0,672.36,-672.36,0.28,-484.0992
507,2023-07-01,,Clothing,Online,8.0,78.13,625.04,0.01,618.7896
508,2024-09-04,South,Clothing,Marketplace,-1.0,518.64,-518.64,0.3,-363.04799999999994
509,2023-11-23,Central,Clothing,Online,-2.0,525.54,-1051.08,0.15,-893.4179999999999
510,2023-07-15,West,Home,Online,0.0,308.07,0.0,0.27,0.0
511,2024-04-19,South,Sports,Store,1.0,143.24,143.24,0.1,128.91600000000003
512,2023-12-19,West,Beauty,Online,1.0,252.65,252.65,0.14,217.279
513,2023-02-05,South,Beauty,Store,3.0,291.78,875.3399999999999,0.06,822.8195999999999
514,2023-12-19,West,Sports,Marketplace,9.0,637.65,5738.849999999999,0.33,3845.029499999999
515,2024-06-14,West,Sports,Marketplace,6.0,510.1,3060.6000000000004,0.28,2203.632
516,2024-11-26,East,Home,Online,-1.0,577.42,-577.42,0.33,-386.87139999999994
517,2024-04-03,North,Clothing,Store,5.0,138.63,693.15,0.19,561.4515
518,2023-02-03,North,Electronics,Marketplace,14.0,334.07,4676.98,0.25,3507.7349999999997
519,2023-04-15,West,Beauty,Store,,130.13,,0.04,
520,2023-08-10,East,Clothing,Marketplace,12.0,507.48,6089.76,0.24,4628.2176
521,2024-12-05,East,Electronics,Store,11.0,443.91,4883.01,0.03,4736.5197
522,2023-12-20,North,Beauty,Marketplace,3.0,691.85,2075.55,0.29,1473.6405
523,2024-04-28,South,Beauty,Marketplace,14.0,127.99,1791.86,0.17,1487.2437999999997
524,2023-11-21,South,Sports,Store,1.0,44.01,44.01,0.07,40.9293
525,2024-04-18,West,Sports,Marketplace,2.0,130.02,260.04,0.04,249.63840000000002
526,2023-11-27,West,Home,Marketplace,3.0,496.79,1490.3700000000001,,
527,2024-04-06,West,Beauty,Store,2.0,173.49,346.98,0.15,294.933
528,2024-01-13,East,Home,Online,8.0,429.31,3434.48,0.25,2575.86
529,2024-09-27,East,Beauty,Online,7.0,472.31,3306.17,0.08,3041.6764000000003
530,2023-03-02,East,Electronics,Store,10.0,60.29,602.9,0.17,500.407
531,2023-12-15,,Home,Online,-1.0,,,0.32,
532,2023-04-29,Central,Beauty,Online,0.0,623.77,0.0,0.33,0.0
533,2024-11-29,East,Sports,Marketplace,13.0,451.51,5869.63,0.21,4637.0077
534,2023-06-30,East,Home,Store,13.0,676.33,8792.29,0.04,8440.5984
535,2024-12-22,West,Clothing,Online,8.0,316.73,2533.84,0.04,2432.4864000000002
536,2023-07-02,North,Beauty,Marketplace,2.0,-16.42,-32.84,0.17,-27.2572
537,2023-10-24,East,Sports,Marketplace,14.0,635.3,8894.199999999999,0.02,8716.315999999999
538,2024-05-05,South,Sports,Store,13.0,-24.33,-316.28999999999996,0.15,-268.84649999999993
539,2024-04-09,Central,Beauty,Online,14.0,120.21,1682.9399999999998,0.33,1127.5697999999998
540,2024-08-30,North,Beauty,Store,1.0,111.29,111.29,0.19,90.1449
541,2023-01-26,North,Electronics,Marketplace,1.0,161.56,161.56,,
542,2024-02-07,West,Beauty,Marketplace,12.0,537.74,6452.88,,
543,2024-05-04,Central,Electronics,Online,14.0,490.93,6873.02,0.32,4673.6536
544,2023-10-10,West,Clothing,Marketplace,-2.0,68.68,-137.36,0.32,-93.4048
545,2023-04-06,South,Clothing,Marketplace,5.0,647.1,3235.5,0.19,2620.755
546,2024-06-17,Central,Clothing,Marketplace,-1.0,,,0.04,
547,2024-10-18,West,Clothing,Marketplace,10.0,345.91,3459.1000000000004,0.33,2317.597
548,2023-07-22,South,Home,Online,1.0,125.69,125.69,0.03,121.91929999999999
549,2024-06-29,West,Sports,Store,10.0,693.09,6930.900000000001,,
550,2023-10-02,West,Clothing,Marketplace,8.0,573.16,4585.28,0.3,3209.6959999999995
551,2024-01-10,Central,Clothing,Online,-2.0,232.31,-464.62,0.07,-432.09659999999997
552,2024-10-09,East,Sports,Marketplace,9.0,461.94,4157.46,0.11,3700.1394
553,2023-02-05,East,Home,Store,12.0,303.04,3636.4800000000005,0.27,2654.6304000000005
554,2023-12-06,West,Beauty,Marketplace,13.0,588.44,7649.720000000001,0.01,7573.222800000001
555,2024-04-06,South,Clothing,Marketplace,0.0,437.81,0.0,0.0,0.0
556,2023-01-12,South,Electronics,Marketplace,4.0,603.52,2414.08,0.12,2124.3903999999998
557,2023-04-06,West,Home,Marketplace,10.0,2.6,26.0,0.24,19.76
558,2023-10-19,North,Electronics,Marketplace,14.0,671.05,9394.699999999999,0.29,6670.236999999999
559,2023-01-19,North,Home,Store,10.0,403.64,4036.3999999999996,0.3,2825.4799999999996
560,2024-01-03,Central,Sports,Online,13.0,380.62,4948.06,0.18,4057.4092000000005
561,2024-05-27,South,Clothing,Marketplace,11.0,245.92,2705.12,0.3,1893.5839999999998
562,2023-09-28,North,Home,Online,6.0,34.3,205.79999999999998,0.23,158.46599999999998
563,2023-06-05,East,Electronics,Online,6.0,-11.31,-67.86,0.25,-50.894999999999996
564,2023-04-04,Central,Beauty,Marketplace,1.0,658.42,658.42,0.18,539.9044
565,2023-03-10,North,Clothing,Online,-1.0,515.68,-515.68,0.05,-489.8959999999999
566,2023-02-13,North,Home,Online,8.0,604.63,4837.04,0.12,4256.5952
567,2023-09-12,East,Home,Store,12.0,587.0,7044.0,0.3,4930.799999999999
568,2024-10-26,North,Sports,Store,9.0,427.94,3851.46,0.04,3697.4015999999997
569,2024-01-10,West,Electronics,Store,11.0,380.11,4181.21,0.08,3846.7132
570,2024-07-18,West,Clothing,Store,2.0,331.24,662.48,0.03,642.6056
571,2023-12-17,West,Beauty,Online,,618.35,,0.23,
572,2024-05-21,South,Electronics,Marketplace,1.0,212.02,212.02,0.32,144.1736
573,2024-07-28,West,Beauty,Store,14.0,178.61,2500.54,0.08,2300.4968
574,2024-04-22,West,Electronics,Store,10.0,510.42,5104.2,0.06,4797.947999999999
575,2024-05-09,West,Sports,Store,4.0,141.79,567.16,0.18,465.07120000000003
576,2024-10-26,North,Clothing,Store,6.0,137.95,827.6999999999999,0.24,629.0519999999999
577,2023-07-23,West,Clothing,Store,3.0,-5.07,-15.21,0.3,-10.647
578,2024-04-04,North,Sports,Marketplace,8.0,254.14,2033.12,0.21,1606.1648
579,2024-10-20,North,Beauty,Store,10.0,564.05,5640.5,0.15,4794.425
580,2023-04-02,North,Sports,Online,10.0,34.28,342.8,0.35,222.82000000000002
581,2023-12-07,Central,Sports,Marketplace,-2.0,68.42,-136.84,0.15,-116.314
582,2023-06-29,Central,Home,Marketplace,6.0,519.99,3119.94,0.08,2870.3448000000003
583,2024-04-22,North,Electronics,Online,7.0,,,0.12,
584,2024-06-25,North,Beauty,Store,4.0,492.04,1968.16,0.31,1358.0303999999999
585,2024-05-05,East,Home,Marketplace,7.0,410.69,2874.83,0.2,2299.864
586,2024-01-24,North,Beauty,Online,5.0,67.34,336.70000000000005,0.32,228.95600000000002
587,2023-12-09,East,Sports,Marketplace,1.0,307.52,307.52,0.21,242.9408
588,2024-02-06,East,Sports,Store,4.0,417.01,1668.04,0.32,1134.2671999999998
589,2024-10-24,West,Sports,Marketplace,-1.0,367.72,-367.72,0.04,-353.01120000000003
590,2024-04-01,East,Clothing,Marketplace,2.0,,,0.11,
591,2023-07-14,West,Clothing,Marketplace,2.0,578.93,1157.86,0.15,984.1809999999999
592,2024-05-04,West,Electronics,Store,10.0,63.71,637.1,0.12,560.648
593,2023-09-12,East,Home,Online,8.0,198.89,1591.12,0.35,1034.228
594,2023-12-03,Central,Clothing,Store,0.0,263.26,0.0,0.32,0.0
595,2023-11-17,Central,Beauty,Store,14.0,548.28,7675.92,0.06,7215.364799999999
596,2024-10-23,East,Home,Store,13.0,,,0.28,
597,2023-05-02,South,Home,Online,13.0,327.19,4253.47,0.32,2892.3596
598,2024-11-27,Central,Home,Online,9.0,314.89,2834.0099999999998,0.21,2238.8678999999997
599,2023-06-26,South,Home,Online,14.0,301.53,4221.42,0.03,4094.7774
600,2024-09-22,Central,Electronics,Marketplace,-2.0,238.6,-477.2,0.24,-362.67199999999997
601,2023-06-07,West,Sports,Online,10.0,582.2,5822.0,0.08,5356.24
602,2023-06-14,South,Sports,Online,5.0,29.4,147.0,,
603,2023-01-12,South,Home,Store,8.0,485.99,3887.92,0.31,2682.6648
604,2023-10-07,West,Clothing,Marketplace,6.0,479.39,2876.34,0.25,2157.255
605,2024-10-01,Central,Clothing,Online,14.0,,,0.01,
606,2024-02-23,South,Beauty,Online,9.0,186.15,1675.3500000000001,0.35,1088.9775000000002
607,2023-11-15,West,Home,Marketplace,10.0,,,0.14,
608,2023-12-11,Central,Sports,Store,3.0,375.26,1125.78,0.19,911.8818
609,2024-10-16,North,Sports,Online,10.0,270.92,2709.2000000000003,0.14,2329.9120000000003
610,2023-11-25,Central,Beauty,Marketplace,14.0,255.13,3571.8199999999997,0.24,2714.5832
611,2024-06-28,Central,Home,Store,-1.0,153.04,-153.04,0.18,-125.4928
612,2024-07-26,North,Home,Marketplace,12.0,138.48,1661.7599999999998,,
613,2023-09-21,North,Sports,Online,1.0,154.49,154.49,0.18,126.68180000000002
614,2023-12-24,East,Clothing,Marketplace,7.0,,,0.24,
615,2024-04-09,North,Home,Online,2.0,225.66,451.32,0.3,315.924
616,2023-11-21,Central,Sports,Marketplace,12.0,471.38,5656.5599999999995,,
617,2023-12-08,Central,Sports,Online,-1.0,597.03,-597.03,0.28,-429.86159999999995
618,2023-11-24,South,Clothing,Store,,650.73,,0.15,
619,2024-07-28,Central,Home,Online,10.0,180.96,1809.6000000000001,0.32,1230.528
620,2024-09-11,East,Sports,Marketplace,-2.0,490.02,-980.04,0.21,-774.2316
621,2024-12-27,South,Clothing,Online,2.0,491.71,983.42,0.03,953.9173999999999
622,2023-01-14,Central,Home,Store,8.0,226.51,1812.08,0.31,1250.3351999999998
623,2023-10-07,North,Sports,Store,5.0,262.9,1314.5,0.08,1209.3400000000001
624,2024-12-28,West,Clothing,Online,2.0,135.05,270.1,0.24,205.276
