order_id,order_date,region,category,sales_channel,quantity,unit_price,gross_sales,discount,net_sales,category_value,error_code,is_valid
755,2024-11-08,South,Home,Store,,630.54,,0.1,,NON-RELIABLE,CRITICAL_ERROR,False
756,2024-12-31,South,Clothing,Store,,52.21,,0.11,,NON-RELIABLE,CRITICAL_ERROR,False
758,2024-03-22,Central,Home,Store,0.0,96.9,0.0,0.05,0.0,NON-RELIABLE,CRITICAL_ERROR,False
764,2024-11-22,East,Clothing,Store,-1.0,119.38,-119.38,0.16,-100.2792,NON-RELIABLE,CRITICAL_ERROR,False
765,2024-08-05,West,Sports,Marketplace,-1.0,679.48,-679.48,0.11,-604.7372,NON-RELIABLE,CRITICAL_ERROR,False
767,2024-09-25,Central,Sports,Marketplace,-1.0,317.89,-317.89,0.31,-219.3441,NON-RELIABLE,CRITICAL_ERROR,False
768,2024-05-11,Central,Sports,Store,,640.65,,0.12,,NON-RELIABLE,CRITICAL_ERROR,False
776,2024-05-28,North,Clothing,Store,,401.93,,0.15,,NON-RELIABLE,CRITICAL_ERROR,False
782,2024-07-13,South,Electronics,Store,,77.87,,0.35,,NON-RELIABLE,CRITICAL_ERROR,False
793,2024-02-20,South,Beauty,Store,,271.6,,0.03,,NON-RELIABLE,CRITICAL_ERROR,False
799,2023-08-11,East,Clothing,Marketplace,-1.0,257.7,-257.7,0.07,-239.661,NON-RELIABLE,CRITICAL_ERROR,False
801,2024-11-23,East,Sports,Online,-1.0,648.33,-648.33,0.29,-460.3143,NON-RELIABLE,CRITICAL_ERROR,False
806,2024-02-04,South,Electronics,Store,-1.0,491.0,-491.0,0.08,-451.72,NON-RELIABLE,CRITICAL_ERROR,False
808,2023-11-04,East,Electronics,Marketplace,,683.9,,0.04,,NON-RELIABLE,CRITICAL_ERROR,False
812,2023-06-15,South,Clothing,Online,13.0,,,0.26,,NON-RELIABLE,CRITICAL_ERROR,False
813,2023-02-05,East,Home,Marketplace,0.0,,,0.24,,NON-RELIABLE,CRITICAL_ERROR,False
817,2024-08-03,West,Beauty,Store,-2.0,182.58,-365.16,0.14,-314.0376,NON-RELIABLE,CRITICAL_ERROR,False
820,2024-10-03,North,Beauty,Online,0.0,52.53,0.0,0.32,0.0,NON-RELIABLE,CRITICAL_ERROR,False
821,2024-11-25,,Sports,Marketplace,-2.0,,,0.17,,NON-RELIABLE,CRITICAL_ERROR,False
822,2024-08-14,North,Home,Store,,33.11,,0.29,,NON-RELIABLE,CRITICAL_ERROR,False
825,2024-11-28,West,Clothing,Store,-2.0,547.15,-1094.3,0.22,-853.554,NON-RELIABLE,CRITICAL_ERROR,False
828,2023-06-04,South,Home,Marketplace,0.0,659.56,0.0,0.16,0.0,NON-RELIABLE,CRITICAL_ERROR,False
829,2024-04-11,Central,Home,Online,-2.0,95.01,-190.02,0.11,-169.11780000000002,NON-RELIABLE,CRITICAL_ERROR,False
836,2024-11-28,North,Electronics,Online,2.0,,,0.28,,NON-RELIABLE,CRITICAL_ERROR,False
843,2024-02-28,South,Beauty,Store,,141.45,,0.24,,NON-RELIABLE,CRITICAL_ERROR,False
845,2023-12-07,Central,Clothing,Online,11.0,-13.92,-153.12,0.34,-101.0592,NON-RELIABLE,CRITICAL_ERROR,False
849,2023-02-27,North,Beauty,Store,-1.0,-9.52,9.52,0.2,7.616,NON-RELIABLE,CRITICAL_ERROR,False
859,2024-04-18,,Electronics,Marketplace,-2.0,478.24,-956.48,0.33,-640.8416,NON-RELIABLE,CRITICAL_ERROR,False
860,2024-06-30,East,Beauty,Online,0.0,537.73,0.0,0.23,0.0,NON-RELIABLE,CRITICAL_ERROR,False
861,2024-11-27,West,Home,Online,6.0,,,0.15,,NON-RELIABLE,CRITICAL_ERROR,False
867,2023-02-19,East,Electronics,Store,0.0,469.71,0.0,0.31,0.0,NON-RELIABLE,CRITICAL_ERROR,False
868,2024-01-18,West,Beauty,Online,-1.0,375.97,-375.97,0.34,-248.1402,NON-RELIABLE,CRITICAL_ERROR,False
870,2024-04-08,West,Clothing,Store,-2.0,,,,,NON-RELIABLE,CRITICAL_ERROR,False
871,2023-05-29,East,Clothing,Marketplace,0.0,421.59,0.0,0.26,0.0,NON-RELIABLE,CRITICAL_ERROR,False
874,2023-02-18,South,Sports,Online,11.0,,,0.09,,NON-RELIABLE,CRITICAL_ERROR,False
879,2023-08-23,South,Beauty,Marketplace,9.0,-14.45,-130.04999999999998,0.12,-114.444,NON-RELIABLE,CRITICAL_ERROR,False
882,2023-06-03,South,Clothing,Marketplace,0.0,657.17,0.0,0.2,0.0,NON-RELIABLE,CRITICAL_ERROR,False
883,2023-07-17,Central,Beauty,Store,12.0,-8.54,-102.48,,,NON-RELIABLE,CRITICAL_ERROR,False
887,2024-06-05,South,Electronics,Store,-1.0,529.17,-529.17,0.29,-375.7107,NON-RELIABLE,CRITICAL_ERROR,False
892,2024-04-17,South,Clothing,Store,,528.64,,0.0,,NON-RELIABLE,CRITICAL_ERROR,False
893,2024-03-24,Central,Sports,Online,-1.0,275.95,-275.95,0.2,-220.76,NON-RELIABLE,CRITICAL_ERROR,False
899,2024-03-12,North,Home,Online,12.0,-14.71,-176.52,0.24,-134.1552,NON-RELIABLE,CRITICAL_ERROR,False
905,2023-09-10,East,Clothing,Marketplace,-2.0,99.07,-198.14,0.02,-194.1772,NON-RELIABLE,CRITICAL_ERROR,False
908,2023-07-18,West,Electronics,Online,-1.0,569.47,-569.47,,,NON-RELIABLE,CRITICAL_ERROR,False
911,2024-05-15,Central,Beauty,Online,1.0,,,0.02,,NON-RELIABLE,CRITICAL_ERROR,False
915,2024-02-12,West,Beauty,Online,0.0,431.88,0.0,0.31,0.0,NON-RELIABLE,CRITICAL_ERROR,False
918,2024-02-15,South,Home,Online,0.0,157.29,0.0,0.0,0.0,NON-RELIABLE,CRITICAL_ERROR,False
921,2024-09-26,East,Clothing,Online,,199.94,,0.21,,NON-RELIABLE,CRITICAL_ERROR,False
924,2023-11-14,West,Electronics,Store,0.0,25.09,0.0,0.32,0.0,NON-RELIABLE,CRITICAL_ERROR,False
926,2024-04-28,Central,Beauty,Online,0.0,567.62,0.0,0.23,0.0,NON-RELIABLE,CRITICAL_ERROR,False
927,2023-12-23,South,Sports,Store,-2.0,305.12,-610.24,0.02,-598.0352,NON-RELIABLE,CRITICAL_ERROR,False
929,2024-03-27,West,Clothing,Store,,591.82,,0.01,,NON-RELIABLE,CRITICAL_ERROR,False
940,2023-07-01,North,Beauty,Online,-2.0,430.21,-860.42,0.1,-774.3779999999999,NON-RELIABLE,CRITICAL_ERROR,False
941,2024-11-01,East,Sports,Store,12.0,-17.61,-211.32,0.33,-141.5844,NON-RELIABLE,CRITICAL_ERROR,False
943,2024-11-23,Central,Electronics,Marketplace,7.0,,,0.26,,NON-RELIABLE,CRITICAL_ERROR,False
944,2023-09-14,East,Sports,Online,0.0,575.73,0.0,0.12,0.0,NON-RELIABLE,CRITICAL_ERROR,False
946,2024-08-13,East,Clothing,Online,-2.0,412.55,-825.1,0.18,-676.5820000000001,NON-RELIABLE,CRITICAL_ERROR,False
952,2023-02-17,East,Sports,Online,2.0,,,0.05,,NON-RELIABLE,CRITICAL_ERROR,False
953,2024-12-12,West,Electronics,Online,-2.0,200.11,-400.22,0.1,-360.19800000000004,NON-RELIABLE,CRITICAL_ERROR,False
954,2024-03-31,East,Clothing,Marketplace,-2.0,143.99,-287.98,0.09,-262.0618,NON-RELIABLE,CRITICAL_ERROR,False
955,2024-08-21,North,Electronics,Online,0.0,58.7,0.0,0.05,0.0,NON-RELIABLE,CRITICAL_ERROR,False
961,2024-01-18,South,Home,Online,-2.0,5.26,-10.52,0.09,-9.5732,NON-RELIABLE,CRITICAL_ERROR,False
964,2023-10-06,South,Beauty,Store,,30.01,,0.06,,NON-RELIABLE,CRITICAL_ERROR,False
966,2024-09-30,South,Home,Marketplace,-2.0,586.24,-1172.48,0.02,-1149.0304,NON-RELIABLE,CRITICAL_ERROR,False
969,2024-08-01,South,Sports,Store,,542.55,,0.29,,NON-RELIABLE,CRITICAL_ERROR,False
977,2023-04-04,Central,Beauty,Marketplace,14.0,-13.98,-195.72,0.22,-152.6616,NON-RELIABLE,CRITICAL_ERROR,False
978,2024-09-12,North,Home,Online,,357.57,,0.25,,NON-RELIABLE,CRITICAL_ERROR,False
979,2023-03-22,West,Sports,Store,0.0,129.41,0.0,0.25,0.0,NON-RELIABLE,CRITICAL_ERROR,False
980,2024-04-05,West,Clothing,Marketplace,0.0,657.76,0.0,0.0,0.0,NON-RELIABLE,CRITICAL_ERROR,False
982,2024-08-16,North,Home,Marketplace,,467.68,,0.03,,NON-RELIABLE,CRITICAL_ERROR,False
983,2024-07-13,Central,Home,Store,,405.64,,0.15,,NON-RELIABLE,CRITICAL_ERROR,False
985,2024-05-19,East,Beauty,Store,13.0,,,0.34,,NON-RELIABLE,CRITICAL_ERROR,False
986,2023-10-17,West,Sports,Marketplace,-1.0,483.42,-483.42,0.1,-435.078,NON-RELIABLE,CRITICAL_ERROR,False
991,2023-04-18,Central,Home,Store,-1.0,397.29,-397.29,0.02,-389.3442,NON-RELIABLE,CRITICAL_ERROR,False
997,2024-10-23,North,Beauty,Marketplace,9.0,-15.2,-136.79999999999998,0.04,-131.32799999999995,NON-RELIABLE,CRITICAL_ERROR,False
999,2023-08-16,West,Electronics,Store,0.0,601.77,0.0,0.19,0.0,NON-RELIABLE,CRITICAL_ERROR,False
1000,2023-09-21,East,Sports,Marketplace,-2.0,,,0.19,,NON-RELIABLE,CRITICAL_ERROR,False
1005,2023-03-19,South,Electronics,Marketplace,-2.0,405.58,-811.16,0.14,-697.5975999999999,NON-RELIABLE,CRITICAL_ERROR,False
1007,2024-10-03,South,Sports,Store,-2.0,397.85,-795.7,0.33,-533.119,NON-RELIABLE,CRITICAL_ERROR,False
1008,2024-06-15,South,Sports,Store,,583.93,,0.21,,NON-RELIABLE,CRITICAL_ERROR,False
1009,2024-08-31,North,Sports,Marketplace,4.0,-8.35,-33.4,0.28,-24.048,NON-RELIABLE,CRITICAL_ERROR,False
1014,2023-08-07,Central,Home,Marketplace,11.0,,,0.26,,NON-RELIABLE,CRITICAL_ERROR,False
1015,2023-01-30,,Home,Online,0.0,293.03,0.0,0.03,0.0,NON-RELIABLE,CRITICAL_ERROR,False
1022,2024-10-07,West,Electronics,Store,7.0,,,0.23,,NON-RELIABLE,CRITICAL_ERROR,False
1027,2024-04-19,Central,Home,Marketplace,-2.0,230.79,-461.58,0.07,-429.2694,NON-RELIABLE,CRITICAL_ERROR,False
1031,2023-03-11,East,Beauty,Store,-1.0,191.25,-191.25,0.28,-137.7,NON-RELIABLE,CRITICAL_ERROR,False
1033,2024-10-15,Central,Clothing,Online,-2.0,425.67,-851.34,0.16,-715.1256,NON-RELIABLE,CRITICAL_ERROR,False
1035,2024-05-06,South,Clothing,Marketplace,,555.17,,0.06,,NON-RELIABLE,CRITICAL_ERROR,False
1037,2023-04-07,South,Electronics,Store,-1.0,161.29,-161.29,0.34,-106.45139999999998,NON-RELIABLE,CRITICAL_ERROR,False
1038,2024-05-20,South,Electronics,Marketplace,-1.0,84.33,-84.33,0.25,-63.2475,NON-RELIABLE,CRITICAL_ERROR,False
1042,2023-03-30,South,Electronics,Online,0.0,213.68,0.0,0.02,0.0,NON-RELIABLE,CRITICAL_ERROR,False
1053,2024-12-12,Central,Electronics,Store,-1.0,15.46,-15.46,0.03,-14.9962,NON-RELIABLE,CRITICAL_ERROR,False
1060,2023-03-23,,Beauty,Online,0.0,195.93,0.0,0.31,0.0,NON-RELIABLE,CRITICAL_ERROR,False
1063,2023-05-04,East,Sports,Online,-2.0,484.0,-968.0,0.18,-793.7600000000001,NON-RELIABLE,CRITICAL_ERROR,False
1064,2023-01-26,South,Clothing,Online,13.0,-13.22,-171.86,0.32,-116.8648,NON-RELIABLE,CRITICAL_ERROR,False
1066,2024-02-05,North,Sports,Online,0.0,647.17,0.0,0.06,0.0,NON-RELIABLE,CRITICAL_ERROR,False
1068,2024-05-30,East,Beauty,Marketplace,,499.21,,0.25,,NON-RELIABLE,CRITICAL_ERROR,False
1069,2024-10-18,South,Sports,Marketplace,14.0,,,0.02,,NON-RELIABLE,CRITICAL_ERROR,False
1074,2024-03-30,South,Sports,Online,0.0,672.27,0.0,0.08,0.0,NON-RELIABLE,CRITICAL_ERROR,False
1075,2023-04-21,,Home,Store,-1.0,117.04,-117.04,0.11,-104.1656,NON-RELIABLE,CRITICAL_ERROR,False
1077,2024-07-11,Central,Beauty,Store,-2.0,239.48,-478.96,0.32,-325.6928,NON-RELIABLE,CRITICAL_ERROR,False
1080,2024-04-26,West,Beauty,Online,6.0,-28.94,-173.64,0.06,-163.2216,NON-RELIABLE,CRITICAL_ERROR,False
1088,2023-10-09,West,Sports,Marketplace,0.0,304.93,0.0,0.22,0.0,NON-RELIABLE,CRITICAL_ERROR,False
1094,2023-10-19,West,Sports,Marketplace,4.0,,,0.08,,NON-RELIABLE,CRITICAL_ERROR,False
1095,2023-03-11,South,Beauty,Marketplace,,211.4,,0.16,,NON-RELIABLE,CRITICAL_ERROR,False
1103,2023-08-13,East,Clothing,Store,,647.31,,0.3,,NON-RELIABLE,CRITICAL_ERROR,False
1108,2023-07-23,,Sports,Marketplace,0.0,81.96,0.0,0.02,0.0,NON-RELIABLE,CRITICAL_ERROR,False
1109,2024-04-21,West,Home,Marketplace,,376.66,,0.01,,NON-RELIABLE,CRITICAL_ERROR,False
1118,2024-08-09,East,Home,Marketplace,-1.0,539.36,-539.36,0.34,-355.97759999999994,NON-RELIABLE,CRITICAL_ERROR,False
1124,2023-04-13,West,Clothing,Store,-2.0,305.69,-611.38,0.15,-519.673,NON-RELIABLE,CRITICAL_ERROR,False
1127,2023-06-14,West,Electronics,Online,-1.0,565.68,-565.68,0.11,-503.4552,NON-RELIABLE,CRITICAL_ERROR,False
1129,2023-12-17,South,Sports,Marketplace,12.0,,,0.13,,NON-RELIABLE,CRITICAL_ERROR,False
1131,2023-01-12,East,Sports,Marketplace,,,,0.29,,NON-RELIABLE,CRITICAL_ERROR,False
1134,2024-05-12,North,Home,Marketplace,,149.49,,0.29,,NON-RELIABLE,CRITICAL_ERROR,False
1136,2024-01-20,East,Sports,Marketplace,-2.0,682.17,-1364.34,0.07,-1268.8361999999995,NON-RELIABLE,CRITICAL_ERROR,False
1137,2023-09-08,Central,Beauty,Marketplace,2.0,,,0.13,,NON-RELIABLE,CRITICAL_ERROR,False
1138,2024-10-14,East,Electronics,Marketplace,0.0,512.93,0.0,0.24,0.0,NON-RELIABLE,CRITICAL_ERROR,False
1144,2023-07-09,North,Electronics,Marketplace,-2.0,394.24,-788.48,0.04,-756.9408,NON-RELIABLE,CRITICAL_ERROR,False
1149,2023-12-19,South,Beauty,Store,,,,0.03,,NON-RELIABLE,CRITICAL_ERROR,False
1152,2024-04-28,North,Sports,Store,-1.0,125.1,-125.1,0.01,-123.849,NON-RELIABLE,CRITICAL_ERROR,False
1162,2023-10-22,West,Electronics,Online,,583.47,,,,NON-RELIABLE,CRITICAL_ERROR,False
1163,2023-01-29,East,Electronics,Marketplace,-1.0,391.59,-391.59,0.09,-356.3469,NON-RELIABLE,CRITICAL_ERROR,False
1166,2024-07-07,West,Sports,Store,-2.0,180.42,-360.84,0.23,-277.8468,NON-RELIABLE,CRITICAL_ERROR,False
1167,2023-05-26,East,Beauty,Online,12.0,,,0.07,,NON-RELIABLE,CRITICAL_ERROR,False
1169,2024-02-11,East,Electronics,Online,,642.18,,0.01,,NON-RELIABLE,CRITICAL_ERROR,False
1170,2023-09-18,Central,Sports,Store,12.0,,,0.05,,NON-RELIABLE,CRITICAL_ERROR,False
1172,2024-03-05,North,Sports,Marketplace,0.0,363.26,0.0,0.13,0.0,NON-RELIABLE,CRITICAL_ERROR,False
1178,2024-01-14,South,Clothing,Marketplace,-2.0,404.15,-808.3,0.17,-670.8889999999999,NON-RELIABLE,CRITICAL_ERROR,False
1187,2024-01-16,North,Sports,Store,0.0,,,0.09,,NON-RELIABLE,CRITICAL_ERROR,False
1189,2024-05-27,East,Beauty,Store,,144.72,,0.08,,NON-RELIABLE,CRITICAL_ERROR,False
1203,2023-06-13,East,Home,Online,10.0,-15.47,-154.70000000000002,0.29,-109.837,NON-RELIABLE,CRITICAL_ERROR,False
1207,2024-05-17,North,Electronics,Store,1.0,-19.57,-19.57,0.31,-13.5033,NON-RELIABLE,CRITICAL_ERROR,False
1213,2023-10-26,South,Electronics,Online,1.0,,,0.26,,NON-RELIABLE,CRITICAL_ERROR,False
1215,2024-01-31,East,Home,Online,8.0,,,0.13,,NON-RELIABLE,CRITICAL_ERROR,False
1219,2023-04-25,Central,Clothing,Marketplace,0.0,681.4,0.0,0.05,0.0,NON-RELIABLE,CRITICAL_ERROR,False
1223,2024-09-15,East,Home,Store,,428.91,,0.08,,NON-RELIABLE,CRITICAL_ERROR,False
1224,2023-08-24,North,Sports,Store,6.0,,,0.34,,NON-RELIABLE,CRITICAL_ERROR,False
1227,2024-09-01,Central,Home,Marketplace,-2.0,77.44,-154.88,0.1,-139.392,NON-RELIABLE,CRITICAL_ERROR,False
1228,2024-08-29,South,Clothing,Online,7.0,-17.34,-121.38,0.2,-97.104,NON-RELIABLE,CRITICAL_ERROR,False
1229,2024-12-13,East,Clothing,Online,7.0,,,0.01,,NON-RELIABLE,CRITICAL_ERROR,False
1230,2024-10-16,West,Beauty,Store,,322.45,,0.1,,NON-RELIABLE,CRITICAL_ERROR,False
1235,2024-01-22,South,Sports,Store,-1.0,180.77,-180.77,0.11,-160.8853,NON-RELIABLE,CRITICAL_ERROR,False
1245,2024-01-22,,Home,Marketplace,-2.0,335.04,-670.08,0.16,-562.8672,NON-RELIABLE,CRITICAL_ERROR,False
1247,2023-01-31,West,Clothing,Marketplace,13.0,,,0.04,,NON-RELIABLE,CRITICAL_ERROR,False
1251,2024-01-28,West,Electronics,Marketplace,1.0,,,0.34,,NON-RELIABLE,CRITICAL_ERROR,False
1265,2024-07-04,East,Electronics,Marketplace,0.0,550.38,0.0,0.04,0.0,NON-RELIABLE,CRITICAL_ERROR,False
1266,2024-05-30,North,Clothing,Online,-2.0,264.67,-529.34,0.34,-349.3644,NON-RELIABLE,CRITICAL_ERROR,False
1267,2024-01-29,East,Beauty,Marketplace,,124.83,,0.19,,NON-RELIABLE,CRITICAL_ERROR,False
1271,2024-01-14,South,Sports,Online,0.0,170.09,0.0,0.24,0.0,NON-RELIABLE,CRITICAL_ERROR,False
1275,2023-08-25,North,Electronics,Online,0.0,630.39,0.0,0.3,0.0,NON-RELIABLE,CRITICAL_ERROR,False
1277,2023-05-17,West,Sports,Store,,300.18,,0.21,,NON-RELIABLE,CRITICAL_ERROR,False
1283,2023-10-31,South,Beauty,Store,-1.0,565.11,-565.11,0.25,-423.8325,NON-RELIABLE,CRITICAL_ERROR,False
1288,2024-06-25,East,Home,Store,-1.0,262.26,-262.26,0.3,-183.582,NON-RELIABLE,CRITICAL_ERROR,False
1291,2024-01-22,North,Beauty,Store,-1.0,123.47,-123.47,0.25,-92.6025,NON-RELIABLE,CRITICAL_ERROR,False
1293,2023-09-07,North,Sports,Online,14.0,-8.53,-119.42,0.13,-103.8954,NON-RELIABLE,CRITICAL_ERROR,False
1295,2024-07-03,South,Sports,Online,-2.0,183.76,-367.52,,,NON-RELIABLE,CRITICAL_ERROR,False
1296,2024-11-12,East,Home,Online,0.0,-4.95,-0.0,0.29,-0.0,NON-RELIABLE,CRITICAL_ERROR,False
1300,2024-04-09,Central,Beauty,Store,0.0,524.14,0.0,0.23,0.0,NON-RELIABLE,CRITICAL_ERROR,False
1306,2024-02-21,,Sports,Online,-2.0,57.62,-115.24,0.1,-103.716,NON-RELIABLE,CRITICAL_ERROR,False
1308,2023-10-16,East,Beauty,Online,9.0,,,0.04,,NON-RELIABLE,CRITICAL_ERROR,False
1310,2023-07-21,North,Sports,Marketplace,0.0,238.07,0.0,0.26,0.0,NON-RELIABLE,CRITICAL_ERROR,False
1311,2024-11-30,East,Electronics,Online,0.0,284.51,0.0,0.19,0.0,NON-RELIABLE,CRITICAL_ERROR,False
1312,2024-11-07,South,Home,Online,,603.06,,0.16,,NON-RELIABLE,CRITICAL_ERROR,False
1317,2023-02-11,North,Sports,Marketplace,0.0,489.98,0.0,0.34,0.0,NON-RELIABLE,CRITICAL_ERROR,False
1318,2024-11-24,East,Home,Marketplace,,230.6,,0.16,,NON-RELIABLE,CRITICAL_ERROR,False
1324,2023-01-26,,Sports,Online,-1.0,248.34,-248.34,0.31,-171.35459999999998,NON-RELIABLE,CRITICAL_ERROR,False
1327,2023-01-05,West,Electronics,Store,0.0,256.3,0.0,0.09,0.0,NON-RELIABLE,CRITICAL_ERROR,False
1329,2024-07-28,West,Home,Store,-2.0,318.09,-636.18,0.16,-534.3911999999999,NON-RELIABLE,CRITICAL_ERROR,False
1332,2024-01-23,East,Home,Online,-2.0,82.66,-165.32,0.05,-157.05399999999997,NON-RELIABLE,CRITICAL_ERROR,False
1335,2024-07-14,West,Sports,Store,5.0,-8.65,-43.25,0.25,-32.4375,NON-RELIABLE,CRITICAL_ERROR,False
1339,2023-02-25,Central,Electronics,Store,6.0,,,0.24,,NON-RELIABLE,CRITICAL_ERROR,False
1341,2023-09-05,North,Home,Marketplace,,280.69,,0.03,,NON-RELIABLE,CRITICAL_ERROR,False
1342,2023-08-16,South,Home,Store,-1.0,316.14,-316.14,0.22,-246.5892,NON-RELIABLE,CRITICAL_ERROR,False
1344,2023-03-28,West,Electronics,Online,0.0,81.05,0.0,0.22,0.0,NON-RELIABLE,CRITICAL_ERROR,False
1345,2023-02-15,South,Sports,Store,0.0,108.15,0.0,0.31,0.0,NON-RELIABLE,CRITICAL_ERROR,False
1346,2024-09-19,East,Home,Online,,311.99,,0.19,,NON-RELIABLE,CRITICAL_ERROR,False
1347,2024-09-18,North,Electronics,Store,0.0,196.09,0.0,0.12,0.0,NON-RELIABLE,CRITICAL_ERROR,False
1348,2023-12-05,North,Sports,Store,5.0,-22.35,-111.75,0.06,-105.045,NON-RELIABLE,CRITICAL_ERROR,False
1349,2023-08-10,East,Electronics,Marketplace,,307.54,,0.01,,NON-RELIABLE,CRITICAL_ERROR,False
1354,2023-06-25,South,Electronics,Marketplace,,413.62,,,,NON-RELIABLE,CRITICAL_ERROR,False
1355,2024-09-21,Central,Sports,Marketplace,-1.0,590.56,-590.56,0.33,-395.6751999999999,NON-RELIABLE,CRITICAL_ERROR,False
1357,2023-01-11,Central,Home,Online,0.0,490.88,0.0,0.26,0.0,NON-RELIABLE,CRITICAL_ERROR,False
1359,2023-05-13,,Beauty,Store,,200.17,,0.1,,NON-RELIABLE,CRITICAL_ERROR,False
1367,2024-09-04,East,Beauty,Online,-2.0,92.34,-184.68,0.08,-169.90560000000002,NON-RELIABLE,CRITICAL_ERROR,False
1369,2024-03-02,South,Electronics,Online,0.0,685.58,0.0,0.18,0.0,NON-RELIABLE,CRITICAL_ERROR,False
1370,2024-10-20,South,Home,Online,-1.0,-11.76,11.76,0.23,9.0552,NON-RELIABLE,CRITICAL_ERROR,False
1382,2024-07-30,,Electronics,Marketplace,5.0,,,0.03,,NON-RELIABLE,CRITICAL_ERROR,False
1383,2024-11-23,North,Beauty,Online,-2.0,-16.77,33.54,0.22,26.1612,NON-RELIABLE,CRITICAL_ERROR,False
1395,2024-05-17,South,Clothing,Store,-2.0,443.24,-886.48,0.16,-744.6432,NON-RELIABLE,CRITICAL_ERROR,False
1407,2024-11-10,West,Beauty,Store,14.0,-21.32,-298.48,0.23,-229.82960000000003,NON-RELIABLE,CRITICAL_ERROR,False
1412,2023-09-05,North,Clothing,Marketplace,-1.0,508.43,-508.43,0.04,-488.0928,NON-RELIABLE,CRITICAL_ERROR,False
1415,2024-09-09,South,Beauty,Online,-1.0,71.78,-71.78,0.04,-68.9088,NON-RELIABLE,CRITICAL_ERROR,False
1416,2024-10-13,South,Home,Online,10.0,,,0.04,,NON-RELIABLE,CRITICAL_ERROR,False
1419,2024-08-25,West,Beauty,Marketplace,5.0,,,0.12,,NON-RELIABLE,CRITICAL_ERROR,False
1422,2024-10-18,Central,Electronics,Store,12.0,,,0.06,,NON-RELIABLE,CRITICAL_ERROR,False
1425,2023-03-11,North,Beauty,Store,9.0,-5.05,-45.45,0.03,-44.0865,NON-RELIABLE,CRITICAL_ERROR,False
1426,2024-08-03,North,Clothing,Store,8.0,,,0.2,,NON-RELIABLE,CRITICAL_ERROR,False
1427,2023-05-25,West,Sports,Marketplace,-1.0,168.2,-168.2,0.14,-144.652,NON-RELIABLE,CRITICAL_ERROR,False
1429,2023-07-13,East,Home,Store,6.0,,,0.01,,NON-RELIABLE,CRITICAL_ERROR,False
1430,2024-02-16,West,Beauty,Online,,74.06,,0.28,,NON-RELIABLE,CRITICAL_ERROR,False
1432,2024-08-08,Central,Electronics,Online,-2.0,85.08,-170.16,0.34,-112.30559999999998,NON-RELIABLE,CRITICAL_ERROR,False
1437,2024-11-30,North,Beauty,Online,-2.0,549.28,-1098.56,0.32,-747.0207999999999,NON-RELIABLE,CRITICAL_ERROR,False
1441,2024-02-04,Central,Clothing,Store,-2.0,432.21,-864.42,0.22,-674.2476,NON-RELIABLE,CRITICAL_ERROR,False
1442,2023-04-10,South,Beauty,Marketplace,-2.0,566.22,-1132.44,0.27,-826.6812,NON-RELIABLE,CRITICAL_ERROR,False
1446,2023-10-26,Central,Home,Store,-1.0,684.58,-684.58,0.2,-547.6640000000001,NON-RELIABLE,CRITICAL_ERROR,False
1451,2023-07-25,,Beauty,Online,0.0,364.41,0.0,0.15,0.0,NON-RELIABLE,CRITICAL_ERROR,False
1456,2023-06-12,East,Home,Marketplace,-1.0,326.41,-326.41,0.1,-293.769,NON-RELIABLE,CRITICAL_ERROR,False
1459,2023-08-25,West,Clothing,Store,-1.0,140.77,-140.77,0.31,-97.1313,NON-RELIABLE,CRITICAL_ERROR,False
1462,2024-02-14,East,Sports,Store,-2.0,699.08,-1398.16,0.02,-1370.1968000000002,NON-RELIABLE,CRITICAL_ERROR,False
1464,2024-08-02,South,Beauty,Store,-1.0,201.78,-201.78,0.1,-181.602,NON-RELIABLE,CRITICAL_ERROR,False
1467,2023-10-05,South,Beauty,Store,7.0,,,0.04,,NON-RELIABLE,CRITICAL_ERROR,False
1469,2024-05-06,South,Clothing,Online,,309.85,,0.19,,NON-RELIABLE,CRITICAL_ERROR,False
1471,2024-04-25,East,Home,Marketplace,-1.0,,,0.12,,NON-RELIABLE,CRITICAL_ERROR,False
1479,2024-01-31,Central,Home,Store,11.0,,,,,NON-RELIABLE,CRITICAL_ERROR,False
1483,2023-10-02,West,Clothing,Marketplace,14.0,,,0.2,,NON-RELIABLE,CRITICAL_ERROR,False
1484,2024-11-11,Central,Clothing,Online,0.0,151.33,0.0,,,NON-RELIABLE,CRITICAL_ERROR,False
1485,2023-07-25,Central,Electronics,Online,0.0,,,0.32,,NON-RELIABLE,CRITICAL_ERROR,False
1487,2023-04-03,South,Electronics,Marketplace,8.0,-13.68,-109.44,0.25,-82.08,NON-RELIABLE,CRITICAL_ERROR,False
1489,2024-06-01,West,Beauty,Online,,262.46,,0.14,,NON-RELIABLE,CRITICAL_ERROR,False
1490,2023-06-04,East,Beauty,Online,-2.0,56.7,-113.4,0.13,-98.658,NON-RELIABLE,CRITICAL_ERROR,False
1499,2024-06-05,East,Sports,Store,,528.79,,0.1,,NON-RELIABLE,CRITICAL_ERROR,False
1501,2023-03-09,East,Electronics,Online,7.0,-1.48,-10.36,0.28,-7.459199999999999,NON-RELIABLE,CRITICAL_ERROR,False
1505,2024-05-10,East,Sports,Marketplace,0.0,251.2,0.0,0.0,0.0,NON-RELIABLE,CRITICAL_ERROR,False
